,pop_size,mutation,crossover,selection,selection_param,elitism,max_gen,xo_prob,mut_prob,avg_fitness,std_fitness,avg_conv_gen,avg_conv_time,fitness_scores
4417,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.9,63390.0,2891.18,93.97,0.83,"[64600.0, 63900.0, 65200.0, 69900.0, 64100.0, 59000.0, 58100.0, 60000.0, 61400.0, 62700.0, 64900.0, 66100.0, 61100.0, 65100.0, 64500.0, 62800.0, 57400.0, 62900.0, 67700.0, 63000.0, 65600.0, 60600.0, 66700.0, 59500.0, 65600.0, 62800.0, 65100.0, 66100.0, 64900.0, 60400.0]"
4418,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,0.7,1.0,46070.0,2748.11,90.83,0.8,"[45800.0, 48300.0, 45100.0, 42400.0, 41900.0, 43700.0, 48800.0, 49300.0, 48500.0, 42200.0, 46100.0, 44900.0, 44900.0, 44100.0, 44300.0, 42600.0, 49000.0, 49500.0, 40900.0, 47500.0, 48700.0, 47700.0, 48900.0, 46700.0, 46400.0, 44900.0, 45800.0, 51800.0, 49000.0, 42400.0]"
4419,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.7,1.0,52940.0,3244.65,89.07,0.77,"[55600.0, 54400.0, 46600.0, 54900.0, 48900.0, 57700.0, 55100.0, 45700.0, 51000.0, 51200.0, 53400.0, 60000.0, 55500.0, 52700.0, 54400.0, 51600.0, 50000.0, 52000.0, 51300.0, 53900.0, 55900.0, 54800.0, 51800.0, 55000.0, 52800.0, 47700.0, 53500.0, 48500.0, 56400.0, 55900.0]"
4420,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.7,1.0,57173.33,3810.51,94.07,0.82,"[51900.0, 60400.0, 60300.0, 64600.0, 52700.0, 55600.0, 56000.0, 53500.0, 51600.0, 57400.0, 59000.0, 52900.0, 50500.0, 59900.0, 55900.0, 58800.0, 63000.0, 59600.0, 58800.0, 60600.0, 57400.0, 55800.0, 60400.0, 60400.0, 54100.0, 60400.0, 61500.0, 50000.0, 53200.0, 59000.0]"
4421,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,0.7,1.0,59236.67,3265.63,95.13,0.84,"[56700.0, 61500.0, 60100.0, 63900.0, 60600.0, 60200.0, 59400.0, 58800.0, 63100.0, 62200.0, 57500.0, 60000.0, 59000.0, 52700.0, 58400.0, 57500.0, 57300.0, 55900.0, 61300.0, 56800.0, 51500.0, 56000.0, 55300.0, 63500.0, 59400.0, 64200.0, 59300.0, 63600.0, 64700.0, 56700.0]"
4422,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,1.0,62660.0,2426.47,91.27,0.8,"[62200.0, 65300.0, 59700.0, 63300.0, 61700.0, 59300.0, 60400.0, 57300.0, 61600.0, 64900.0, 64900.0, 64000.0, 64800.0, 66800.0, 66400.0, 59300.0, 59000.0, 66500.0, 60500.0, 63900.0, 61300.0, 64500.0, 63100.0, 64200.0, 62000.0, 64300.0, 62900.0, 63800.0, 61900.0, 60000.0]"
4423,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.1,52723.33,3508.06,84.03,0.75,"[49500.0, 48700.0, 60100.0, 50600.0, 49200.0, 49500.0, 49000.0, 52900.0, 54900.0, 59200.0, 51200.0, 48900.0, 54000.0, 50000.0, 55800.0, 50300.0, 50900.0, 54300.0, 48000.0, 56300.0, 58200.0, 54400.0, 48900.0, 48600.0, 55800.0, 49900.0, 55000.0, 55200.0, 56800.0, 55600.0]"
4424,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.2,56796.67,3828.27,90.43,0.81,"[53500.0, 57900.0, 48900.0, 53200.0, 54200.0, 49600.0, 56600.0, 59800.0, 60500.0, 53300.0, 59000.0, 63100.0, 61700.0, 60600.0, 55200.0, 54500.0, 59200.0, 65200.0, 58600.0, 51700.0, 58500.0, 55700.0, 56000.0, 57800.0, 53700.0, 57400.0, 55600.0, 59900.0, 60700.0, 52300.0]"
4425,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.3,58380.0,3685.14,88.93,0.78,"[57100.0, 58100.0, 66800.0, 62100.0, 58700.0, 60200.0, 55500.0, 55200.0, 58900.0, 57600.0, 53300.0, 58400.0, 56700.0, 59100.0, 60400.0, 61500.0, 51000.0, 51900.0, 53700.0, 65200.0, 60800.0, 60600.0, 56500.0, 60500.0, 65300.0, 57700.0, 58800.0, 59300.0, 54100.0, 56400.0]"
4426,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.4,60246.67,3319.91,92.17,0.81,"[58300.0, 56000.0, 65400.0, 57900.0, 57600.0, 60800.0, 65500.0, 58300.0, 57800.0, 60500.0, 64100.0, 61900.0, 58600.0, 55900.0, 64000.0, 57600.0, 58100.0, 56700.0, 56100.0, 63500.0, 62300.0, 59300.0, 64300.0, 59800.0, 57500.0, 63200.0, 59800.0, 68200.0, 55800.0, 62600.0]"
4427,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.5,60656.67,2860.73,90.77,0.79,"[61400.0, 55600.0, 63200.0, 59600.0, 60700.0, 61800.0, 59400.0, 60800.0, 62400.0, 66800.0, 57200.0, 61900.0, 62900.0, 58200.0, 63100.0, 65400.0, 60500.0, 65200.0, 57400.0, 58200.0, 60200.0, 56100.0, 59300.0, 62600.0, 55600.0, 63900.0, 57000.0, 60400.0, 61000.0, 61900.0]"
4428,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.6,62430.0,2619.18,93.13,0.82,"[63200.0, 60600.0, 60500.0, 64200.0, 64000.0, 60800.0, 62400.0, 66000.0, 61700.0, 61300.0, 60700.0, 63500.0, 64300.0, 58800.0, 68700.0, 64400.0, 61100.0, 62300.0, 62800.0, 61100.0, 64900.0, 67600.0, 54800.0, 64400.0, 60300.0, 61400.0, 61300.0, 63000.0, 60100.0, 62700.0]"
4429,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.7,62443.33,2900.77,93.03,0.82,"[59600.0, 58500.0, 58200.0, 60300.0, 64400.0, 64500.0, 62400.0, 58400.0, 59900.0, 63300.0, 63400.0, 65300.0, 61000.0, 63800.0, 62400.0, 63500.0, 65500.0, 66400.0, 62500.0, 66800.0, 67100.0, 63500.0, 64200.0, 58800.0, 69000.0, 62000.0, 58900.0, 60600.0, 60400.0, 58700.0]"
4430,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.8,63650.0,3424.59,91.37,0.83,"[54800.0, 63500.0, 66000.0, 68700.0, 60700.0, 67200.0, 62400.0, 61200.0, 63100.0, 60500.0, 67600.0, 59400.0, 63000.0, 61900.0, 67100.0, 63200.0, 65500.0, 58000.0, 64300.0, 66400.0, 61200.0, 58300.0, 64500.0, 66300.0, 63800.0, 64900.0, 64900.0, 68400.0, 62600.0, 70100.0]"
4431,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,0.9,62843.33,3190.16,92.47,0.83,"[57500.0, 64800.0, 63100.0, 62500.0, 59900.0, 60700.0, 62000.0, 63300.0, 62700.0, 67400.0, 64900.0, 63100.0, 61000.0, 66500.0, 61600.0, 62800.0, 65300.0, 60600.0, 54100.0, 63000.0, 61900.0, 60000.0, 63900.0, 65500.0, 66600.0, 68400.0, 61000.0, 57500.0, 67700.0, 66000.0]"
4432,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,0.8,1.0,45106.67,3043.67,86.8,0.78,"[46600.0, 47600.0, 48900.0, 46100.0, 44800.0, 46700.0, 42400.0, 41400.0, 40500.0, 43100.0, 44500.0, 44500.0, 51200.0, 42300.0, 46500.0, 47600.0, 39100.0, 41200.0, 40900.0, 46400.0, 43000.0, 48500.0, 50700.0, 45400.0, 43300.0, 42900.0, 49600.0, 44900.0, 45300.0, 47300.0]"
4433,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.8,1.0,51620.0,2655.48,90.53,0.81,"[49800.0, 46200.0, 49100.0, 52300.0, 55100.0, 53600.0, 49000.0, 52700.0, 50500.0, 51900.0, 50100.0, 53300.0, 55000.0, 51200.0, 57800.0, 50100.0, 52300.0, 49600.0, 48600.0, 53100.0, 51000.0, 53400.0, 49600.0, 56800.0, 49700.0, 48900.0, 50100.0, 50700.0, 50600.0, 56500.0]"
4434,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.8,1.0,56900.0,3212.16,92.47,0.82,"[54200.0, 56100.0, 52700.0, 55400.0, 54400.0, 56600.0, 59400.0, 55600.0, 53000.0, 54300.0, 62400.0, 62700.0, 59200.0, 57400.0, 57300.0, 55400.0, 51900.0, 51800.0, 64600.0, 56300.0, 57500.0, 61600.0, 56000.0, 59800.0, 55800.0, 56500.0, 59700.0, 52700.0, 58700.0, 58000.0]"
4435,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,0.8,1.0,60270.0,2932.14,90.93,0.81,"[57700.0, 59800.0, 56000.0, 61200.0, 58200.0, 62800.0, 64900.0, 57700.0, 60800.0, 55900.0, 55200.0, 63100.0, 59500.0, 61700.0, 67200.0, 59300.0, 59500.0, 63500.0, 59100.0, 57400.0, 61500.0, 64700.0, 62200.0, 59300.0, 58900.0, 59100.0, 57500.0, 57600.0, 61900.0, 64900.0]"
4436,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.8,1.0,63300.0,3852.01,93.93,0.86,"[69300.0, 64800.0, 61700.0, 58400.0, 62800.0, 64600.0, 59400.0, 60200.0, 63000.0, 59800.0, 61100.0, 60400.0, 64800.0, 63900.0, 70800.0, 61100.0, 59900.0, 69600.0, 63500.0, 56000.0, 57600.0, 63000.0, 64400.0, 63500.0, 70000.0, 59900.0, 67800.0, 61700.0, 66900.0, 69100.0]"
4437,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.1,52056.67,3437.12,85.97,0.75,"[51400.0, 57200.0, 57700.0, 51600.0, 56300.0, 53400.0, 51900.0, 55300.0, 48400.0, 54400.0, 45900.0, 54600.0, 52100.0, 55100.0, 49700.0, 45700.0, 55300.0, 47400.0, 52800.0, 54400.0, 46500.0, 51900.0, 51400.0, 57600.0, 48400.0, 48600.0, 52600.0, 52300.0, 47900.0, 53900.0]"
4438,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.2,56376.67,2962.4,85.57,0.75,"[56500.0, 57500.0, 54700.0, 54700.0, 57800.0, 53700.0, 59200.0, 53900.0, 57000.0, 62600.0, 55000.0, 57000.0, 58700.0, 57300.0, 57200.0, 50900.0, 58100.0, 60400.0, 58600.0, 52400.0, 55000.0, 54400.0, 54600.0, 52200.0, 61900.0, 57300.0, 60700.0, 50400.0, 54800.0, 56800.0]"
4439,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.3,58350.0,3459.65,92.2,0.81,"[61500.0, 58100.0, 58900.0, 64400.0, 59100.0, 54700.0, 51800.0, 60600.0, 56700.0, 57100.0, 55200.0, 59500.0, 54400.0, 54000.0, 57600.0, 56700.0, 62300.0, 61600.0, 57100.0, 51600.0, 56400.0, 59500.0, 58200.0, 60000.0, 55300.0, 65100.0, 60700.0, 59600.0, 57200.0, 65600.0]"
4440,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.4,59656.67,3152.11,92.4,0.82,"[59300.0, 54100.0, 55500.0, 60200.0, 57200.0, 61000.0, 57600.0, 60600.0, 58900.0, 64200.0, 58900.0, 64500.0, 59700.0, 59100.0, 63900.0, 63600.0, 60700.0, 63900.0, 54100.0, 58000.0, 63500.0, 60500.0, 53900.0, 59900.0, 62600.0, 62400.0, 58800.0, 53800.0, 58100.0, 61200.0]"
4441,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.5,62193.33,3551.71,93.63,0.84,"[60400.0, 66300.0, 62900.0, 60500.0, 59400.0, 62200.0, 64600.0, 57100.0, 62200.0, 60000.0, 66500.0, 65700.0, 57300.0, 61000.0, 62200.0, 60600.0, 59500.0, 59900.0, 70900.0, 67100.0, 58300.0, 60200.0, 54800.0, 62800.0, 64800.0, 62700.0, 66500.0, 67300.0, 58700.0, 63400.0]"
4442,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.6,62183.33,3573.06,89.53,0.8,"[60700.0, 61600.0, 63900.0, 55700.0, 63200.0, 65400.0, 67100.0, 69700.0, 56500.0, 64200.0, 60600.0, 57900.0, 62300.0, 63700.0, 61800.0, 58200.0, 57700.0, 57400.0, 63600.0, 64400.0, 61300.0, 65100.0, 64800.0, 60700.0, 62700.0, 58000.0, 67300.0, 57600.0, 67300.0, 65100.0]"
4443,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.7,63700.0,3770.85,94.87,0.84,"[57000.0, 66200.0, 63000.0, 61100.0, 62800.0, 59400.0, 63700.0, 72000.0, 70200.0, 65200.0, 57800.0, 63800.0, 59900.0, 63400.0, 67800.0, 70900.0, 68800.0, 66600.0, 63100.0, 63000.0, 61000.0, 65900.0, 64000.0, 59800.0, 61800.0, 60500.0, 66800.0, 65400.0, 59100.0, 61000.0]"
4444,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.8,63593.33,4215.68,91.2,0.82,"[72500.0, 63100.0, 59000.0, 65100.0, 60500.0, 63500.0, 64300.0, 61500.0, 56800.0, 74200.0, 68800.0, 61200.0, 66900.0, 68100.0, 67500.0, 63800.0, 58500.0, 64000.0, 59700.0, 56500.0, 62300.0, 58400.0, 65700.0, 65800.0, 66300.0, 61800.0, 59400.0, 67600.0, 61600.0, 63400.0]"
4445,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,0.9,63316.67,3296.37,92.3,0.83,"[70800.0, 60800.0, 70300.0, 60400.0, 57600.0, 65500.0, 65000.0, 60300.0, 66000.0, 59400.0, 60100.0, 60300.0, 62900.0, 65900.0, 65700.0, 63400.0, 59700.0, 60700.0, 60000.0, 65600.0, 62800.0, 64700.0, 67000.0, 62200.0, 62800.0, 63400.0, 59300.0, 62700.0, 65700.0, 68500.0]"
4446,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,0.9,1.0,44346.67,3574.61,85.97,0.78,"[49200.0, 38800.0, 40400.0, 47400.0, 44400.0, 42100.0, 42200.0, 43300.0, 42800.0, 44700.0, 43000.0, 44700.0, 44300.0, 56600.0, 42800.0, 42300.0, 46800.0, 42600.0, 47400.0, 39300.0, 41900.0, 45600.0, 42100.0, 46600.0, 42700.0, 42700.0, 43500.0, 50700.0, 41300.0, 48200.0]"
4447,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.9,1.0,51533.33,2955.94,89.63,0.81,"[54700.0, 47700.0, 52400.0, 50500.0, 49100.0, 54300.0, 50700.0, 50300.0, 49700.0, 51700.0, 48300.0, 44800.0, 57200.0, 48900.0, 49600.0, 49300.0, 55200.0, 53500.0, 53600.0, 51900.0, 48500.0, 57400.0, 54100.0, 49900.0, 52400.0, 50800.0, 54000.0, 53300.0, 54800.0, 47400.0]"
4448,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.9,1.0,56176.67,3371.71,91.87,0.83,"[47500.0, 57900.0, 58600.0, 56100.0, 58000.0, 52200.0, 59800.0, 53200.0, 54300.0, 56000.0, 58800.0, 54300.0, 63900.0, 56000.0, 55400.0, 55200.0, 55300.0, 57700.0, 56900.0, 56800.0, 52200.0, 54300.0, 57100.0, 54100.0, 59600.0, 51400.0, 54100.0, 62900.0, 54500.0, 61200.0]"
4449,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,0.9,1.0,59953.33,3007.18,92.1,0.83,"[58100.0, 59000.0, 62400.0, 61900.0, 65800.0, 59700.0, 61100.0, 58400.0, 60100.0, 60600.0, 61700.0, 56200.0, 58400.0, 55700.0, 63400.0, 57900.0, 60000.0, 58500.0, 60400.0, 57300.0, 60600.0, 63500.0, 57600.0, 62500.0, 66900.0, 62600.0, 54200.0, 57300.0, 62300.0, 54500.0]"
4450,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.9,1.0,62740.0,3263.9,92.27,0.84,"[64600.0, 64500.0, 60100.0, 65100.0, 62500.0, 67400.0, 61400.0, 64600.0, 59500.0, 57700.0, 59200.0, 57600.0, 64200.0, 62400.0, 60400.0, 59100.0, 66100.0, 59600.0, 59700.0, 63100.0, 65800.0, 64200.0, 59800.0, 69700.0, 69000.0, 62400.0, 63300.0, 61100.0, 60000.0, 68100.0]"
4451,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,1.0,0.1,62006.67,5717.98,82.47,0.72,"[59900.0, 54000.0, 61000.0, 53100.0, 57800.0, 55100.0, 57800.0, 56200.0, 69300.0, 65200.0, 68900.0, 60400.0, 64000.0, 65900.0, 70200.0, 59700.0, 58700.0, 60400.0, 59400.0, 61100.0, 65900.0, 74800.0, 56200.0, 63600.0, 67400.0, 50300.0, 61900.0, 65100.0, 65700.0, 71200.0]"
4452,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,1.0,0.1,60600.0,5432.49,80.77,0.71,"[63800.0, 60700.0, 57000.0, 56600.0, 60800.0, 61700.0, 58100.0, 59600.0, 53900.0, 70700.0, 57900.0, 50200.0, 59600.0, 61000.0, 65100.0, 70600.0, 51700.0, 63400.0, 59500.0, 54600.0, 57100.0, 72700.0, 54800.0, 61700.0, 58000.0, 65300.0, 64500.0, 60100.0, 69700.0, 57600.0]"
4453,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,1.0,0.1,57576.67,4608.16,81.03,0.71,"[49600.0, 53500.0, 61600.0, 59400.0, 58400.0, 58700.0, 53300.0, 54700.0, 64300.0, 57800.0, 63400.0, 53400.0, 57600.0, 54700.0, 59800.0, 54300.0, 54200.0, 56400.0, 60600.0, 58800.0, 53000.0, 51600.0, 48300.0, 68500.0, 62900.0, 57300.0, 55000.0, 62000.0, 60200.0, 64000.0]"
4454,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,1.0,0.1,55180.0,4403.67,83.67,0.73,"[53700.0, 55600.0, 47400.0, 55200.0, 54900.0, 58400.0, 56900.0, 62600.0, 52200.0, 53900.0, 56700.0, 47400.0, 50900.0, 59600.0, 58000.0, 54900.0, 50200.0, 67200.0, 51400.0, 50400.0, 50900.0, 53200.0, 54400.0, 55100.0, 61800.0, 55600.0, 51800.0, 55800.0, 61400.0, 57900.0]"
4455,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,1.0,0.1,54456.67,3808.73,84.13,0.74,"[50300.0, 60300.0, 55400.0, 55100.0, 55000.0, 54100.0, 52900.0, 57800.0, 44800.0, 49800.0, 51700.0, 59200.0, 55400.0, 61600.0, 50900.0, 48200.0, 57300.0, 50100.0, 54300.0, 52000.0, 56600.0, 53900.0, 57400.0, 51400.0, 59400.0, 59100.0, 51900.0, 57000.0, 54200.0, 56600.0]"
4456,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,1.0,0.2,62530.0,3804.13,92.1,0.85,"[63300.0, 62600.0, 62600.0, 57000.0, 62400.0, 60600.0, 71200.0, 59800.0, 65500.0, 57900.0, 59900.0, 59000.0, 61700.0, 61700.0, 66600.0, 61900.0, 53900.0, 60700.0, 59700.0, 69500.0, 62600.0, 67200.0, 61900.0, 61200.0, 63900.0, 70700.0, 65300.0, 59100.0, 64000.0, 62500.0]"
4457,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,1.0,0.2,62576.67,4651.07,80.13,0.74,"[63300.0, 65100.0, 68900.0, 59700.0, 64700.0, 63600.0, 68000.0, 61300.0, 63700.0, 55100.0, 63100.0, 64100.0, 65700.0, 62000.0, 66300.0, 61400.0, 61800.0, 71400.0, 71400.0, 64500.0, 56500.0, 65600.0, 56900.0, 65700.0, 55400.0, 59400.0, 61900.0, 54600.0, 52700.0, 63500.0]"
4458,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,1.0,0.2,61816.67,3545.52,86.57,0.8,"[59900.0, 69000.0, 62500.0, 57000.0, 55600.0, 57300.0, 63100.0, 60800.0, 65700.0, 59800.0, 57900.0, 67200.0, 58400.0, 56200.0, 63000.0, 62700.0, 64100.0, 62200.0, 64000.0, 61300.0, 61400.0, 61400.0, 62700.0, 64400.0, 58600.0, 59100.0, 66900.0, 69600.0, 59800.0, 62900.0]"
4459,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,1.0,0.2,58996.67,3805.83,83.23,0.77,"[58600.0, 66300.0, 61900.0, 61400.0, 54700.0, 66600.0, 59600.0, 60700.0, 58400.0, 57900.0, 58900.0, 59400.0, 50600.0, 62000.0, 55900.0, 59500.0, 53200.0, 54400.0, 60700.0, 58000.0, 57400.0, 65600.0, 60800.0, 57400.0, 56200.0, 60700.0, 58300.0, 61700.0, 61800.0, 51300.0]"
4460,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,1.0,0.2,57560.0,2712.02,89.6,0.84,"[57000.0, 54300.0, 56900.0, 55600.0, 57500.0, 55900.0, 57400.0, 58200.0, 52700.0, 58300.0, 52900.0, 54500.0, 56300.0, 56700.0, 58500.0, 65400.0, 53700.0, 62000.0, 62100.0, 60900.0, 58200.0, 57600.0, 59900.0, 58100.0, 58600.0, 59400.0, 56400.0, 58700.0, 56000.0, 57100.0]"
4461,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,1.0,0.3,63086.67,2856.54,94.27,0.87,"[55200.0, 64400.0, 64300.0, 65000.0, 61300.0, 64000.0, 59100.0, 57400.0, 59500.0, 63000.0, 62400.0, 69100.0, 65500.0, 62600.0, 63100.0, 66900.0, 60900.0, 59500.0, 64300.0, 63700.0, 66200.0, 63500.0, 62000.0, 65900.0, 63600.0, 65700.0, 61500.0, 64800.0, 64500.0, 63700.0]"
4462,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,1.0,0.3,63720.0,3245.76,84.87,0.77,"[67800.0, 67500.0, 62600.0, 63400.0, 65800.0, 60000.0, 67900.0, 64100.0, 67900.0, 61900.0, 61100.0, 63000.0, 64900.0, 64400.0, 62100.0, 62400.0, 60700.0, 66000.0, 65800.0, 61100.0, 64600.0, 64000.0, 61300.0, 68300.0, 64900.0, 60800.0, 69700.0, 64600.0, 54300.0, 58700.0]"
4463,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,1.0,0.3,62376.67,3997.39,88.03,0.81,"[58700.0, 61900.0, 61200.0, 57100.0, 60000.0, 59300.0, 61300.0, 64700.0, 66700.0, 64900.0, 65200.0, 62600.0, 69600.0, 59300.0, 70200.0, 67000.0, 53900.0, 62800.0, 67600.0, 61800.0, 59700.0, 58100.0, 70200.0, 60900.0, 64500.0, 61600.0, 57800.0, 58600.0, 64100.0, 60000.0]"
4464,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,1.0,0.3,61993.33,3326.65,87.47,0.81,"[63200.0, 69300.0, 63800.0, 60400.0, 57400.0, 60500.0, 57800.0, 64200.0, 61700.0, 62700.0, 64800.0, 66700.0, 59800.0, 57300.0, 66400.0, 67200.0, 63200.0, 60100.0, 62900.0, 58700.0, 62000.0, 61400.0, 58500.0, 57800.0, 60100.0, 68400.0, 64000.0, 59600.0, 57500.0, 62400.0]"
4465,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,1.0,0.3,61183.33,3801.59,83.5,0.76,"[60200.0, 65100.0, 62000.0, 63100.0, 61400.0, 63300.0, 68800.0, 60200.0, 57300.0, 62100.0, 61900.0, 60900.0, 66200.0, 61800.0, 57500.0, 62900.0, 60200.0, 57900.0, 57200.0, 60700.0, 62200.0, 60100.0, 56900.0, 66500.0, 56700.0, 61000.0, 65900.0, 63800.0, 63200.0, 48500.0]"
4466,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,1.0,0.4,60133.33,3740.44,95.57,0.86,"[57500.0, 61900.0, 62000.0, 62100.0, 65600.0, 56500.0, 63500.0, 63100.0, 58500.0, 60000.0, 55900.0, 61200.0, 66600.0, 61500.0, 56200.0, 60100.0, 53400.0, 55000.0, 50700.0, 59300.0, 56700.0, 61600.0, 62500.0, 58200.0, 63500.0, 58300.0, 65200.0, 63100.0, 65000.0, 59300.0]"
4467,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,1.0,0.4,65203.33,3288.01,89.8,0.81,"[62500.0, 69700.0, 56200.0, 65700.0, 63500.0, 72700.0, 67800.0, 65500.0, 62900.0, 62400.0, 68100.0, 62800.0, 63400.0, 66700.0, 67400.0, 68100.0, 64700.0, 61700.0, 69500.0, 65500.0, 66200.0, 62200.0, 66100.0, 62200.0, 63400.0, 67600.0, 70200.0, 62600.0, 66700.0, 62100.0]"
4468,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,1.0,0.4,64760.0,2522.12,87.73,0.8,"[63400.0, 59700.0, 69800.0, 62000.0, 62000.0, 64800.0, 67400.0, 68400.0, 63300.0, 67500.0, 61900.0, 63700.0, 64800.0, 68000.0, 65600.0, 65300.0, 66600.0, 64200.0, 67600.0, 64500.0, 64200.0, 67400.0, 62100.0, 63700.0, 64000.0, 68200.0, 59300.0, 63300.0, 64700.0, 65400.0]"
4469,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,1.0,0.4,62593.33,3619.2,89.1,0.82,"[56900.0, 62400.0, 57800.0, 66000.0, 58800.0, 62300.0, 72500.0, 64200.0, 62700.0, 60500.0, 65500.0, 63500.0, 57400.0, 62000.0, 63600.0, 62700.0, 59800.0, 62000.0, 65900.0, 63300.0, 56300.0, 68800.0, 62000.0, 63000.0, 62100.0, 57500.0, 61000.0, 63300.0, 68100.0, 65900.0]"
4470,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,1.0,0.4,62136.67,3166.23,89.9,0.82,"[59100.0, 66300.0, 61000.0, 64100.0, 58500.0, 61900.0, 67200.0, 61100.0, 63300.0, 61100.0, 63000.0, 63200.0, 61400.0, 64700.0, 61900.0, 65300.0, 67700.0, 62200.0, 62600.0, 57100.0, 59300.0, 65200.0, 64400.0, 63900.0, 63300.0, 58400.0, 64300.0, 62500.0, 56600.0, 53500.0]"
4471,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,1.0,0.5,56153.33,3773.92,95.17,0.86,"[51600.0, 63800.0, 58700.0, 54800.0, 58300.0, 57300.0, 65800.0, 52200.0, 60500.0, 56200.0, 54600.0, 57200.0, 55300.0, 54200.0, 54600.0, 49900.0, 57100.0, 62100.0, 59000.0, 53300.0, 51000.0, 55800.0, 56600.0, 59000.0, 55200.0, 57500.0, 56700.0, 54900.0, 52300.0, 49100.0]"
4472,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,1.0,0.5,63186.67,2912.81,89.5,0.83,"[65500.0, 60700.0, 64200.0, 65500.0, 65600.0, 65400.0, 65200.0, 65700.0, 59400.0, 67400.0, 58800.0, 57200.0, 60300.0, 67500.0, 63500.0, 58000.0, 63400.0, 66700.0, 61700.0, 62600.0, 65500.0, 63100.0, 66200.0, 63700.0, 65800.0, 65400.0, 60100.0, 61200.0, 60900.0, 59400.0]"
